@T,table,,,,,,
Created,2018-11-09 13:52,,,,,,
Author,HortonMachine library,,,,,,
@H,timestamp,value_1,,,value_1,,
ID,,1,,,1,,
Type,Date,Double,,,Double,,
Format,yyyy-MM-dd HH:mm,,,,,,
,2018-05-31 09:00,1.0938828107,1.0938828107,1.0938828107,571.8948906732,0.5718948907,0.6255859904
,2018-05-31 10:00,1.1688830242,1.1688830242,1.1688830242,603.4257289975,0.603425729,0.705334091
,2018-05-31 11:00,1.4510083979,1.4510083979,1.4510083979,808.0277051882,0.8080277052,1.1724549859
,2018-05-31 12:00,1.3790318065,1.3790318065,1.3790318065,771.63554391,0.7716355439,1.0641099581
,2018-05-31 13:00,1.1088745139,1.1088745139,1.1088745139,579.5015625107,0.5795015625,0.6425945134
,2018-05-31 14:00,0.856241555,0.856241555,0.856241555,377.3632697541,0.3773632698,0.3231141129
,2018-05-31 15:00,0.8807291895,0.8807291895,0.8807291895,429.7150866767,0.4297150867,0.37846262
,2018-05-31 16:00,0.4385563224,0.4385563224,0.4385563224,190.1792768889,0.1901792769,0.0834043243
,2018-05-31 17:00,0.5518525354,0.5518525354,0.5518525354,291.4240355965,0.2914240356,0.1608230929
,2018-05-31 18:00,0.3272739984,0.3272739984,0.3272739984,137.5824062211,0.1375824062,0.0450271442
,2018-05-31 19:00,0.0984829258,0.0984829258,0.0984829258,12.5589043899,0.0125589044,0.0012368376
,2018-05-31 20:00,0.0635192179,0.0635192179,0,0,0,0
,2018-05-31 21:00,0.0568543068,0.0568543068,0,0,0,0
,2018-05-31 22:00,0.0551763155,0.0551763155,0,0,0,0
,2018-05-31 23:00,0.058200947,0.058200947,0,0,0,0
,2018-06-01 00:00,0.0353111771,0.0353111771,0,0,0,0
,2018-06-01 01:00,0.0370532559,0.0370532559,0,0,0,0
,2018-06-01 02:00,0.0242789732,0.0242789732,0,0,0,0
,2018-06-01 03:00,0.0228267038,0.0228267038,0,0,0,0
,2018-06-01 04:00,0.0194089419,0.0194089419,0.0194089419,3.9165492447,0.0039165492,7.60160769055078E-05
,2018-06-01 05:00,0.1365372591,0.1365372591,0.1365372591,84.8301419283,0.0848301419,0.0115824751
,2018-06-01 06:00,0.3926735522,0.3926735522,0.3926735522,240.0633789431,0.2400633789,0.0942665398
,2018-06-01 07:00,0.4330839709,0.4330839709,0.4330839709,256.5622932868,0.2565622933,0.1111130168
,2018-06-01 08:00,0.3665444144,0.3665444144,0.3665444144,214.9083061921,0.2149083062,0.0787734392
,2018-06-01 09:00,0.536102834,0.536102834,0.536102834,293.4271158351,0.2934271158,0.1573071084
,2018-06-01 10:00,0.4854872684,0.4854872684,0.4854872684,278.4312037204,0.2784312037,0.1351748045
,2018-06-01 11:00,0.6877324205,0.6877324205,0.6877324205,434.1094880757,0.4341094881,0.298551169
,2018-06-01 12:00,0.6070760999,0.6070760999,0.6070760999,320.1640570113,0.320164057,0.1943639471
,2018-06-01 13:00,1.7050778421,1.7050778421,1.7050778421,989.457216435,0.9894572164,1.6871015755
,2018-06-01 14:00,1.6595707283,1.6595707283,1.6595707283,873.8899374507,0.8738899375,1.4502821599
,2018-06-01 15:00,1.483072502,1.483072502,1.483072502,754.7315904228,0.7547315904,1.1193216681
,2018-06-01 16:00,1.0827115229,1.0827115229,1.0827115229,498.214711332,0.4982147113,0.5394228089
,2018-06-01 17:00,0.4219214196,0.4219214196,0.4219214196,160.9950411227,0.1609950411,0.0679272563
,2018-06-01 18:00,0.2059573994,0.2059573994,0.2059573994,80.4176972977,0.0804176973,0.0165626198
,2018-06-01 19:00,0.0828192387,0.0828192387,0.0828192387,11.075207576,0.0110752076,0.0009172403
,2018-06-01 20:00,0.0433676404,0.0433676404,0,0,0,0
,2018-06-01 21:00,0.0280424745,0.0280424745,0,0,0,0
,2018-06-01 22:00,0.0182223695,0.0182223695,0,0,0,0
,2018-06-01 23:00,0.0187689219,0.0187689219,0,0,0,0
,2018-06-02 00:00,0.0246625025,0.0246625025,0,0,0,0
,2018-06-02 01:00,0.0226431097,0.0226431097,0,0,0,0
,2018-06-02 02:00,0.0179933411,0.0179933411,0,0,0,0
,2018-06-02 03:00,0.0121147837,0.0121147837,0,0,0,0
,2018-06-02 04:00,0.0117307044,0.0117307044,0.0117307044,1.0666666667,0.0010666667,1.25127513939571E-05
,2018-06-02 05:00,0.1391343724,0.1391343724,0.1391343724,85.6301703375,0.0856301703,0.0119141
,2018-06-02 06:00,0.4007988273,0.4007988273,0.4007988273,246.9716789886,0.246971679,0.0989859593
,2018-06-02 07:00,0.8042468714,0.8042468714,0.8042468714,442.7022417892,0.4427022418,0.3560418929
,2018-06-02 08:00,0.9864525683,0.9864525683,0.9864525683,515.6401025322,0.5156401025,0.5086545035
,2018-06-02 09:00,1.3246776188,1.3246776188,1.3246776188,704.6715980797,0.7046715981,0.9334626946
,2018-06-02 10:00,1.5909989576,1.5909989576,1.5909989576,861.8406697825,0.8618406698,1.3711876072
,2018-06-02 11:00,1.8673213066,1.8673213066,1.8673213066,1003.5081128716,1.0035081129,1.8738720805
,2018-06-02 12:00,2.110542517,2.110542517,2.110542517,1125.2941952514,1.1252941953,2.3749812432
,2018-06-02 13:00,1.2015157811,1.2015157811,1.2015157811,554.6626254617,0.5546626255,0.6664358977
,2018-06-02 14:00,1.1040999158,1.1040999158,1.1040999158,539.5976924823,0.5395976925,0.5957697668
,2018-06-02 15:00,0.80323921,0.80323921,0.80323921,357.8762906606,0.3578762907,0.287460269
,2018-06-02 16:00,0.4135761994,0.4135761994,0.4135761994,201.643571583,0.2016435716,0.083394982
,2018-06-02 17:00,0.4068282778,0.4068282778,0.4068282778,214.3416032629,0.2143416033,0.0872002253
,2018-06-02 18:00,0.2217691418,0.2217691418,0.2217691418,60.4341300661,0.0604341301,0.0134024252
,2018-06-02 19:00,0.0262582179,0.0262582179,0.0262582179,2.7583333333,0.0027583333,7.24289177135652E-05
,2018-06-02 20:00,0.0007772363,0.0007772363,0,0,0,0
,2018-06-02 21:00,-0.0013886186,0,0,0,0,0
,2018-06-02 22:00,-0.0024574053,0,0,0,0,0
,2018-06-02 23:00,-9999,0,0,0,0,0
,2018-06-03 00:00,-9999,0,0,0,0,0
,2018-06-03 01:00,-9999,0,0,0,0,0
,2018-06-03 02:00,-9999,0,0,0,0,0
,2018-06-03 03:00,-9999,0,0,0,0,0
,2018-06-03 04:00,-9999,0,0,3.0822841178,0.0030822841,0
,2018-06-03 05:00,-9999,0,0,72.0953942765,0.0720953943,0
,2018-06-03 06:00,-9999,0,0,280.4988918667,0.2804988919,0
,2018-06-03 07:00,0.8060270791,0.8060270791,0.8060270791,508.0188985137,0.5080188985,0.4094769889
,2018-06-03 08:00,1.1149202591,1.1149202591,1.1149202591,612.4121183699,0.6124121184,0.6827906777
,2018-06-03 09:00,1.3642858592,1.3642858592,1.3642858592,730.3977611042,0.7303977611,0.9964713371
,2018-06-03 10:00,1.2066508272,1.2066508272,1.2066508272,623.3906239954,0.623390624,0.7522148121
,2018-06-03 11:00,1.3848758509,1.3848758509,1.3848758509,733.1428528665,0.7331428529,1.0153118322
,2018-06-03 12:00,1.9502184778,1.9502184778,1.9502184778,1032.8773829469,1.0328773829,2.0143365575
,2018-06-03 13:00,0.8715556388,0.8715556388,0.8715556388,345.0835195968,0.3450835196,0.3007594874
,2018-06-03 14:00,1.0391606839,1.0391606839,1.0391606839,618.7933753712,0.6187933754,0.6430257471
,2018-06-03 15:00,1.3136678911,1.3136678911,1.3136678911,693.0347898321,0.6930347898,0.9104175508
,2018-06-03 16:00,1.0779614805,1.0779614805,1.0779614805,520.2305693819,0.5202305694,0.5607885148
,2018-06-03 17:00,0.5727701124,0.5727701124,0.5727701124,257.112922581,0.2571129226,0.1472665976
,2018-06-03 18:00,0.2077049533,0.2077049533,0.2077049533,91.0564345432,0.0910564345,0.0189128725
,2018-06-03 19:00,0.0655761909,0.0655761909,0.0655761909,15.8957033557,0.0158957034,0.0010423797
,2018-06-03 20:00,0.0339621495,0.0339621495,0,0,0,0
,2018-06-03 21:00,0.0264671153,0.0264671153,0,0,0,0
,2018-06-03 22:00,0.0205859616,0.0205859616,0,0,0,0
,2018-06-03 23:00,0.021481348,0.021481348,0,0,0,0
,2018-06-04 00:00,0.0213257377,0.0213257377,0,0,0,0
,2018-06-04 01:00,0.0219576863,0.0219576863,0,0,0,0
,2018-06-04 02:00,0.0122864136,0.0122864136,0,0,0,0
,2018-06-04 03:00,0.0073495378,0.0073495378,0,0,0,0
,2018-06-04 04:00,0.0171574232,0.0171574232,0.0171574232,5.9590714804,0.0059590715,0.0001022423
,2018-06-04 05:00,0.1390799476,0.1390799476,0.1390799476,85.9665467851,0.0859665468,0.0119562228
,2018-06-04 06:00,0.3432203304,0.3432203304,0.3432203304,217.0411140968,0.2170411141,0.0744929229
,2018-06-04 07:00,0.7450915008,0.7450915008,0.7450915008,429.1873848339,0.4291873848,0.3197838727
,2018-06-04 08:00,0.5710352081,0.5710352081,0.5710352081,338.6459827239,0.3386459827,0.1933787792
,2018-06-04 09:00,0.5570751212,0.5570751212,0.5570751212,303.7619915113,0.3037619915,0.1692182482
,2018-06-04 10:00,0.5610537912,0.5610537912,0.5610537912,286.6686138519,0.2866686139,0.1608365126
,2018-06-04 11:00,0.9443731146,0.9443731146,0.9443731146,570.0009640346,0.570000964,0.5382935857
,2018-06-04 12:00,0.9281559143,0.9281559143,0.9281559143,508.3173315879,0.5083173316,0.4717977377
,2018-06-04 13:00,0.228372044,0.228372044,0.228372044,129.9814556635,0.1299814557,0.0296841307
,2018-06-04 14:00,0.2148018872,0.2148018872,0.2148018872,140.6221585438,0.1406221585,0.030205905
,2018-06-04 15:00,0.3279948502,0.3279948502,0.3279948502,221.7075753497,0.2217075753,0.072718943
,2018-06-04 16:00,0.4153631356,0.4153631356,0.4153631356,273.8749466898,0.2738749467,0.1137575566
,2018-06-04 17:00,0.3428296675,0.3428296675,0.3428296675,222.6802916258,0.2226802916,0.0763414103
,2018-06-04 18:00,0.1984908497,0.1984908497,0.1984908497,126.3216797336,0.1263216797,0.0250736976
,2018-06-04 19:00,0.0287846657,0.0287846657,0.0287846657,18.3148588044,0.0183148588,0.0005271871
,2018-06-04 20:00,-0.0047335837,0,0,0,0,0
,2018-06-04 21:00,-0.0069223848,0,0,0,0,0
,2018-06-04 22:00,-0.008390215,0,0,0,0,0
,2018-06-04 23:00,-0.0112861734,0,0,0,0,0
,2018-06-05 00:00,-0.0083069541,0,0,0,0,0
,2018-06-05 01:00,-0.0090570638,0,0,0,0,0
,2018-06-05 02:00,-0.0065888589,0,0,0,0,0
,2018-06-05 03:00,-9999,0,0,0,0,0
,2018-06-05 04:00,-9999,0,0,4.422329274,0.0044223293,0
,2018-06-05 05:00,-9999,0,0,79.7951532112,0.0797951532,0
,2018-06-05 06:00,0.4756668886,0.4756668886,0.4756668886,295.1013608424,0.2951013608,0.1403699461
,2018-06-05 07:00,0.8924884221,0.8924884221,0.8924884221,511.1924468185,0.5111924468,0.4562333402
,2018-06-05 08:00,1.199699857,1.199699857,1.199699857,682.250874712,0.6822508747,0.8184962768
,2018-06-05 09:00,1.5005341338,1.5005341338,1.5005341338,829.8797183186,0.8298797183,1.2452628443
,2018-06-05 10:00,1.7180458499,1.7180458499,1.7180458499,942.3831535732,0.9423831536,1.619057466
,2018-06-05 11:00,1.9246676887,1.9246676887,1.9246676887,1024.1550265598,1.0241550266,1.9711580879
,2018-06-05 12:00,2.0018728353,2.0018728353,2.0018728353,1047.7794715311,1.0477794715,2.0975212615
,2018-06-05 13:00,1.1072927347,1.1072927347,1.1072927347,533.7463758334,0.5337463758,0.5910134842
,2018-06-05 14:00,1.2252785854,1.2252785854,1.2252785854,565.9531408433,0.5659531408,0.6934502638
,2018-06-05 15:00,0.7196446895,0.7196446895,0.7196446895,352.0283392208,0.3520283392,0.2533353249
,2018-06-05 16:00,0.9430829024,0.9430829024,0.9430829024,550.8603513116,0.5508603513,0.5195069789
,2018-06-05 17:00,0.7728407075,0.7728407075,0.7728407075,378.0474122033,0.3780474122,0.2921704295
,2018-06-05 18:00,0.2346255906,0.2346255906,0.2346255906,99.9630205969,0.0999630206,0.0234538827
,2018-06-05 19:00,0.0463660877,0.0463660877,0.0463660877,14.9479995713,0.0149479996,0.0006930803
,2018-06-05 20:00,0.0059042698,0.0059042698,0,0,0,0
,2018-06-05 21:00,-0.0040208042,0,0,0,0,0
,2018-06-05 22:00,-0.0055592292,0,0,0,0,0
,2018-06-05 23:00,-0.0054108701,0,0,0,0,0
,2018-06-06 00:00,-0.0054421085,0,0,0,0,0
,2018-06-06 01:00,-0.0052074243,0,0,0,0,0
,2018-06-06 02:00,-0.0034514712,0,0,0,0,0
,2018-06-06 03:00,0.0006351499,0.0006351499,0,0,0,0
,2018-06-06 04:00,0.0043170234,0.0043170234,0.0043170234,3.2024209732,0.003202421,1.38249262038747E-05
,2018-06-06 05:00,0.1136476303,0.1136476303,0.1136476303,74.9070769227,0.0749070769,0.0085130118
,2018-06-06 06:00,0.4428298921,0.4428298921,0.4428298921,282.4188567721,0.2824188568,0.1250635119
,2018-06-06 07:00,0.8685966802,0.8685966802,0.8685966802,471.8317125711,0.4718317126,0.4098314591
,2018-06-06 08:00,1.232074057,1.232074057,1.232074057,681.4180067753,0.6814180068,0.8395574481
,2018-06-06 09:00,1.5276271386,1.5276271386,1.5276271386,805.5062558066,0.8055062558,1.2305132167
,2018-06-06 10:00,1.8158252563,1.8158252563,1.8158252563,970.8698403861,0.9708698404,1.7629299768
,2018-06-06 11:00,1.5562466211,1.5562466211,1.5562466211,780.2138314534,0.7802138315,1.2142051389
,2018-06-06 12:00,0.5211078322,0.5211078322,0.5211078322,182.5084304334,0.1825084304,0.0951065725
,2018-06-06 13:00,0.545883978,0.545883978,0.545883978,340.9616836785,0.3409616837,0.1861255202
,2018-06-06 14:00,0.7490205546,0.7490205546,0.7490205546,461.1588874995,0.4611588875,0.3454174857
,2018-06-06 15:00,0.74401787,0.74401787,0.74401787,440.7509532817,0.4407509533,0.3279265854
,2018-06-06 16:00,0.9025452075,0.9025452075,0.9025452075,528.2460741901,0.5282460742,0.4767659627
,2018-06-06 17:00,0.5884788097,0.5884788097,0.5884788097,297.0541022706,0.2970541023,0.1748100445
,2018-06-06 18:00,0.3889994916,0.3889994916,0.3889994916,172.3261541986,0.1723261542,0.0670347864
,2018-06-06 19:00,0.1418546828,0.1418546828,0.1418546828,13.2685227423,0.0132685227,0.0018822021
,2018-06-06 20:00,0.0508389633,0.0508389633,0,0,0,0
,2018-06-06 21:00,0.0226820344,0.0226820344,0,0,0,0
,2018-06-06 22:00,0.0114850736,0.0114850736,0,0,0,0
,2018-06-06 23:00,0.0105587773,0.0105587773,0,0,0,0
,2018-06-07 00:00,0.00861396,0.00861396,0,0,0,0
,2018-06-07 01:00,0.0022063905,0.0022063905,0,0,0,0
,2018-06-07 02:00,-0.0068602965,0,0,0,0,0
,2018-06-07 03:00,-0.0065501158,0,0,0,0,0
,2018-06-07 04:00,-0.0016036727,0,0,2.741853932,0.0027418539,0
,2018-06-07 05:00,0.1006244817,0.1006244817,0.1006244817,74.3775510498,0.074377551,0.0074842025
,2018-06-07 06:00,-9999,0,0,201.7362275804,0.2017362276,0
,2018-06-07 07:00,0.5265832848,0.5265832848,0.5265832848,352.0380893753,0.3520380894,0.1853773735
,2018-06-07 08:00,0.5677381992,0.5677381992,0.5677381992,357.1273445208,0.3571273445,0.2027548355
,2018-06-07 09:00,0.800976765,0.800976765,0.800976765,476.1765740671,0.4761765741,0.3814063718
,2018-06-07 10:00,0.7085547104,0.7085547104,0.7085547104,399.9696109292,0.3999696109,0.2834003518
,2018-06-07 11:00,0.9360778815,0.9360778815,0.9360778815,530.4373994263,0.5304373994,0.4965307171
,2018-06-07 12:00,0.3744070477,0.3744070477,0.3744070477,195.628402168,0.1956284022,0.0732446525
,2018-06-07 13:00,1.4436913328,1.4436913328,1.4436913328,944.6383316424,0.9446383316,1.3637661721
,2018-06-07 14:00,1.6224627143,1.6224627143,1.6224627143,958.3669543769,0.9583669544,1.5549146501
,2018-06-07 15:00,0.9395289214,0.9395289214,0.9395289214,458.5197874851,0.4585197875,0.4307926014
,2018-06-07 16:00,0.4167097903,0.4167097903,0.4167097903,184.4767858556,0.1844767859,0.0768732827
,2018-06-07 17:00,0.2702367469,0.2702367469,0.2702367469,175.1914606272,0.1751914606,0.0473431704
,2018-06-07 18:00,0.202069852,0.202069852,0.202069852,134.1216362269,0.1341216362,0.0271019392
,2018-06-07 19:00,0.0307625832,0.0307625832,0.0307625832,20.5777915062,0.0205777915,0.000633026
,2018-06-07 20:00,-0.0035524272,0,0,0,0,0
,2018-06-07 21:00,-0.0093784617,0,0,0,0,0
,2018-06-07 22:00,-0.0085050089,0,0,0,0,0
,2018-06-07 23:00,-0.0138784214,0,0,0,0,0
,2018-06-08 00:00,-0.0127327493,0,0,0,0,0
,2018-06-08 01:00,-0.0129967615,0,0,0,0,0
,2018-06-08 02:00,-0.014933618,0,0,0,0,0
,2018-06-08 03:00,-0.0167593545,0,0,0,0,0
,2018-06-08 04:00,-0.0110129539,0,0,1.8394185453,0.0018394185,0
,2018-06-08 05:00,0.0489387113,0.0489387113,0.0489387113,47.9332378359,0.0479332378,0.0023457909
,2018-06-08 06:00,0.0972705665,0.0972705665,0.0972705665,73.4726139715,0.073472614,0.0071467228
,2018-06-08 07:00,-9999,0,0,121.4345960696,0.1214345961,0
,2018-06-08 08:00,0.3907551007,0.3907551007,0.3907551007,274.9058790141,0.274905879,0.1074208744
,2018-06-08 09:00,1.1139733509,1.1139733509,1.1139733509,730.4779483821,0.7304779484,0.8137329679
,2018-06-08 10:00,1.3462665198,1.3462665198,1.3462665198,856.4520713552,0.8564520714,1.1530127494
,2018-06-08 11:00,1.384696022,1.384696022,1.384696022,808.7225595806,0.8087225596,1.1198349111
,2018-06-08 12:00,1.1968410356,1.1968410356,1.1968410356,627.511337736,0.6275113377,0.7510313193
,2018-06-08 13:00,0.7393144499,0.7393144499,0.7393144499,348.2636011136,0.3482636011,0.2574763127
,2018-06-08 14:00,1.212397195,1.212397195,1.212397195,663.7975622856,0.6637975623,0.8047863025
,2018-06-08 15:00,1.0367541377,1.0367541377,1.0367541377,556.4116982341,0.5564116982,0.5768621304
,2018-06-08 16:00,1.2285965101,1.2285965101,1.2285965101,607.5874818472,0.6075874818,0.7464798598
,2018-06-08 17:00,0.6656367978,0.6656367978,0.6656367978,314.4952735555,0.3144952736,0.2093396268
,2018-06-08 18:00,0.2499449736,0.2499449736,0.2499449736,121.4712929984,0.121471293,0.0303611391
,2018-06-08 19:00,0.0718739222,0.0718739222,0.0718739222,9.6231702163,0.0096231702,0.000691655
,2018-06-08 20:00,0.0440937127,0.0440937127,0,0,0,0
,2018-06-08 21:00,0.0488137545,0.0488137545,0,0,0,0
,2018-06-08 22:00,0.0505942444,0.0505942444,0,0,0,0
,2018-06-08 23:00,0.0501846117,0.0501846117,0,0,0,0
,2018-06-09 00:00,0.0481923927,0.0481923927,0,0,0,0
,2018-06-09 01:00,0.0313426364,0.0313426364,0,0,0,0
,2018-06-09 02:00,0.0254819088,0.0254819088,0,0,0,0
,2018-06-09 03:00,0.0226545045,0.0226545045,0,0,0,0
,2018-06-09 04:00,0.0230250173,0.0230250173,0.0230250173,4.7451094685,0.0047451095,0.0001092562
,2018-06-09 05:00,0.1581454749,0.1581454749,0.1581454749,91.529318193,0.0915293182,0.0144749475
,2018-06-09 06:00,0.3993929314,0.3993929314,0.3993929314,242.7200155551,0.2427200156,0.0969406585
,2018-06-09 07:00,0.7146897352,0.7146897352,0.7146897352,409.2050166255,0.4092050166,0.292454625
,2018-06-09 08:00,0.9643961662,0.9643961662,0.9643961662,558.5931842617,0.5585931843,0.5387051254
,2018-06-09 09:00,1.4876464505,1.4876464505,1.4876464505,813.0379693283,0.8130379693,1.2095130492
,2018-06-09 10:00,1.7926101619,1.7926101619,1.7926101619,948.8628418935,0.9488628419,1.7009411727
,2018-06-09 11:00,1.9855445415,1.9855445415,1.9855445415,1010.6334054919,1.0106334055,2.0066576417
,2018-06-09 12:00,2.0351100327,2.0351100327,2.0351100327,1032.2447745656,1.0322447746,2.1007316969
,2018-06-09 13:00,1.9309381495,1.9309381495,1.9309381495,961.4715146504,0.9614715147,1.8565420273
,2018-06-09 14:00,1.707168266,1.707168266,1.707168266,830.3688037712,0.8303688038,1.4175792709
,2018-06-09 15:00,1.468253743,1.468253743,1.468253743,696.3666514117,0.6963666514,1.0224429424
,2018-06-09 16:00,0.8496697779,0.8496697779,0.8496697779,339.4158027516,0.3394158028,0.2883913498
,2018-06-09 17:00,0.5934358843,0.5934358843,0.5934358843,235.8763002791,0.2358763003,0.1399774608
,2018-06-09 18:00,0.278160226,0.278160226,0.278160226,126.0851542186,0.1260851542,0.035071875
,2018-06-09 19:00,0.1145015133,0.1145015133,0.1145015133,18.610847201,0.0186108472,0.0021309702
,2018-06-09 20:00,0.0475933626,0.0475933626,0,0,0,0
,2018-06-09 21:00,0.0546953216,0.0546953216,0,0,0,0
,2018-06-09 22:00,0.0415493888,0.0415493888,0,0,0,0
,2018-06-09 23:00,0.0225024394,0.0225024394,0,0,0,0
,2018-06-10 00:00,0.0315085827,0.0315085827,0,0,0,0
,2018-06-10 01:00,0.0241017447,0.0241017447,0,0,0,0
,2018-06-10 02:00,0.0236550162,0.0236550162,0,0,0,0
,2018-06-10 03:00,0.0212885902,0.0212885902,0,0,0,0
,2018-06-10 04:00,0.0280444096,0.0280444096,0.0280444096,4.4217501102,0.0044217501,0.0001240054
,2018-06-10 05:00,0.1322024689,0.1322024689,0.1322024689,70.945667019,0.070945667,0.0093791923
,2018-06-10 06:00,0.4988333923,0.4988333923,0.4988333923,297.3636287983,0.2973636288,0.1483349077
,2018-06-10 07:00,0.911794877,0.911794877,0.911794877,514.078501227,0.5140785012,0.4687341438
,2018-06-10 08:00,1.2884606371,1.2884606371,1.2884606371,686.4096185173,0.6864096185,0.8844117744
,2018-06-10 09:00,1.5463256345,1.5463256345,1.5463256345,828.7632364053,0.8287632364,1.2815378374
,2018-06-10 10:00,1.7312235468,1.7312235468,1.7312235468,951.7224357609,0.9517224358,1.6476442908
,2018-06-10 11:00,1.9029199065,1.9029199065,1.9029199065,1050.6249230434,1.050624923,1.9992550803
,2018-06-10 12:00,1.6777676901,1.6777676901,1.6777676901,900.2969494034,0.9002969494,1.5104891332
,2018-06-10 13:00,1.624054998,1.624054998,1.624054998,865.8504361929,0.8658504362,1.4061887285
,2018-06-10 14:00,1.5700119436,1.5700119436,1.5700119436,856.1072988582,0.8561072989,1.3440986842
,2018-06-10 15:00,1.2011412662,1.2011412662,1.2011412662,611.6943427895,0.6116943428,0.7347313174
,2018-06-10 16:00,0.6590156059,0.6590156059,0.6590156059,288.6101303007,0.2886101303,0.1901985799
,2018-06-10 17:00,0.438797564,0.438797564,0.438797564,189.9300562123,0.1899300562,0.083340846
,2018-06-10 18:00,0.2752843564,0.2752843564,0.2752843564,120.5461631901,0.1205461632,0.0331844729
,2018-06-10 19:00,0.1159389975,0.1159389975,0.1159389975,42.532530167,0.0425325302,0.0049311789
,2018-06-10 20:00,0.053900812,0.053900812,0.053900812,0.4583333333,0.0004583333,2.4704538826881E-05
,2018-06-10 21:00,0.0331474127,0.0331474127,0,0,0,0
,2018-06-10 22:00,0.0237695126,0.0237695126,0,0,0,0
,2018-06-10 23:00,0.0099485428,0.0099485428,0,0,0,0
,2018-06-11 00:00,0.0109201062,0.0109201062,0,0,0,0
,2018-06-11 01:00,0.0121752465,0.0121752465,0,0,0,0
,2018-06-11 02:00,0.0036094237,0.0036094237,0,0,0,0
,2018-06-11 03:00,0.0034444273,0.0034444273,0,0,0,0
,2018-06-11 04:00,0.0092740657,0.0092740657,0.0092740657,5.4468648523,0.0054468649,5.05145824292782E-05
,2018-06-11 05:00,0.1374443311,0.1374443311,0.1374443311,90.3179033574,0.0903179034,0.0124136838
,2018-06-11 06:00,0.4007959634,0.4007959634,0.4007959634,252.0032485274,0.2520032485,0.1010018848
,2018-06-11 07:00,0.7888063245,0.7888063245,0.7888063245,461.9958919381,0.4619958919,0.3644252815
,2018-06-11 08:00,1.0920796214,1.0920796214,1.0920796214,613.2534805823,0.6132534806,0.6697216289
,2018-06-11 09:00,1.4602656759,1.4602656759,1.4602656759,779.7268966537,0.7797268967,1.1386084238
,2018-06-11 10:00,1.5084399503,1.5084399503,1.5084399503,799.7602444591,0.7997602445,1.2063903034
,2018-06-11 11:00,1.1147684907,1.1147684907,1.1147684907,574.5186849302,0.5745186849,0.6404553273
,2018-06-11 12:00,1.5935408146,1.5935408146,1.5935408146,887.4145780782,0.8874145781,1.4141313496
,2018-06-11 13:00,1.7572112739,1.7572112739,1.7572112739,963.9079051764,0.9639079052,1.693789838
,2018-06-11 14:00,0.6549069166,0.6549069166,0.6549069166,270.3941982727,0.2703941983,0.1770830307
,2018-06-11 15:00,0.9125317295,0.9125317295,0.9125317295,500.7289556185,0.5007289556,0.4569310599
,2018-06-11 16:00,0.8125761993,0.8125761993,0.8125761993,404.8146331875,0.4048146332,0.3289427361
,2018-06-11 17:00,0.559790643,0.559790643,0.559790643,273.6834169774,0.273683417,0.153205416
,2018-06-11 18:00,0.3407427957,0.3407427957,0.3407427957,152.707443835,0.1527074438,0.0520339613
,2018-06-11 19:00,0.1007330213,0.1007330213,0.1007330213,18.7043344603,0.0187043345,0.0018841441
,2018-06-11 20:00,0.0685480439,0.0685480439,0,0,0,0
,2018-06-11 21:00,0.0399512573,0.0399512573,0,0,0,0
,2018-06-11 22:00,0.0369114719,0.0369114719,0,0,0,0
,2018-06-11 23:00,-9999,0,0,0,0,0
,2018-06-12 00:00,-9999,0,0,0,0,0
,2018-06-12 01:00,0.0290807322,0.0290807322,0,0,0,0
,2018-06-12 02:00,0.0155108385,0.0155108385,0,0,0,0
,2018-06-12 03:00,0.0226472053,0.0226472053,0,0,0,0
,2018-06-12 04:00,0.0243030917,0.0243030917,0.0243030917,4.0282474464,0.0040282474,9.78988672193792E-05
,2018-06-12 05:00,0.150557432,0.150557432,0.150557432,86.2037556718,0.0862037557,0.0129786161
,2018-06-12 06:00,0.2761876785,0.2761876785,0.2761876785,170.1165641993,0.1701165642,0.0469840989
,2018-06-12 07:00,0.4691410024,0.4691410024,0.4691410024,280.9776448389,0.2809776448,0.131818134
,2018-06-12 08:00,0.4864258637,0.4864258637,0.4864258637,277.8812652669,0.2778812653,0.1351686345
,2018-06-12 09:00,0.4938521201,0.4938521201,0.4938521201,297.2634327093,0.2972634327,0.1468041765
,2018-06-12 10:00,0.6911670724,0.6911670724,0.6911670724,360.2891876713,0.3602891877,0.2490200231
,2018-06-12 11:00,1.3001272279,1.3001272279,1.3001272279,715.0947742557,0.7150947743,0.9297141866
,2018-06-12 12:00,1.2780847732,1.2780847732,1.2780847732,679.939710556,0.6799397106,0.8690205907
,2018-06-12 13:00,1.2675133128,1.2675133128,1.2675133128,709.9989846754,0.7099989847,0.8999331652
,2018-06-12 14:00,0.3033890813,0.3033890813,0.3033890813,147.9862265954,0.1479862266,0.0448974053
,2018-06-12 15:00,0.1738012858,0.1738012858,0.1738012858,106.2377916205,0.1062377916,0.0184642648
,2018-06-12 16:00,0.4561864098,0.4561864098,0.4561864098,310.7428461893,0.3107428462,0.1417566634
,2018-06-12 17:00,0.5620539845,0.5620539845,0.5620539845,346.9656335456,0.3469656335,0.1950134168
,2018-06-12 18:00,0.31539442,0.31539442,0.31539442,186.6321050797,0.1866321051,0.0588627245
,2018-06-12 19:00,0.0404615859,0.0404615859,0.0404615859,24.6279529346,0.0246279529,0.000996486
,2018-06-12 20:00,0.0018573412,0.0018573412,0,0,0,0
