@T,table
Created,2018-11-09 16:25
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-05-19 00:00,364.39617569518606
,2018-05-19 01:00,363.3302385819261
,2018-05-19 02:00,361.6296055645712
,2018-05-19 03:00,360.06184181220135
,2018-05-19 04:00,356.22767686978773
,2018-05-19 05:00,356.9416123666011
,2018-05-19 06:00,359.51221792954107
,2018-05-19 07:00,385.2762048360985
,2018-05-19 08:00,392.9432696431714
,2018-05-19 09:00,392.1759678396307
,2018-05-19 10:00,399.7167240235333
,2018-05-19 11:00,397.4340691052682
,2018-05-19 12:00,400.5408819439517
,2018-05-19 13:00,405.69764851184704
,2018-05-19 14:00,400.8158842557937
,2018-05-19 15:00,389.1628327160429
,2018-05-19 16:00,396.069177448445
,2018-05-19 17:00,389.3870920466779
,2018-05-19 18:00,381.63966637742345
,2018-05-19 19:00,369.24350001624776
,2018-05-19 20:00,366.32077096394164
,2018-05-19 21:00,361.9267844747194
,2018-05-19 22:00,358.71005367024884
,2018-05-19 23:00,356.39556525361144
,2018-05-20 00:00,354.1758543336402
,2018-05-20 01:00,353.00737130393054
,2018-05-20 02:00,353.4660728463463
,2018-05-20 03:00,354.71934926625676
,2018-05-20 04:00,355.3472357958634
,2018-05-20 05:00,357.2358975015341
,2018-05-20 06:00,364.2254683483806
,2018-05-20 07:00,375.27228336052093
,2018-05-20 08:00,385.0537236718374
,2018-05-20 09:00,387.9982453068607
,2018-05-20 10:00,390.41993359866166
,2018-05-20 11:00,376.6268386707758
,2018-05-20 12:00,387.5957285379604
,2018-05-20 13:00,392.356408253014
,2018-05-20 14:00,387.059526786045
,2018-05-20 15:00,387.9982453068607
,2018-05-20 16:00,390.7796640056413
,2018-05-20 17:00,385.0982121941558
,2018-05-20 18:00,379.0391023735766
,2018-05-20 19:00,373.39943719012865
,2018-05-20 20:00,371.7502064192774
,2018-05-20 21:00,368.98491105620366
,2018-05-20 22:00,366.1493878168646
,2018-05-20 23:00,364.652349217525
,2018-05-21 00:00,362.6917998696039
,2018-05-21 01:00,362.3516434573444
,2018-05-21 02:00,363.0747620382419
,2018-05-21 03:00,362.1816550034884
,2018-05-21 04:00,360.78153134049273
,2018-05-21 05:00,361.45987123432855
,2018-05-21 06:00,366.9210858083097
,2018-05-21 07:00,372.8346104260799
,2018-05-21 08:00,385.54330948018486
,2018-05-21 09:00,387.0148684328449
,2018-05-21 10:00,387.059526786045
,2018-05-21 11:00,394.25479418474634
,2018-05-21 12:00,386.39005717205106
,2018-05-21 13:00,380.4920114726648
,2018-05-21 14:00,391.04962490448065
,2018-05-21 15:00,406.8091165478806
,2018-05-21 16:00,389.92570988553734
,2018-05-21 17:00,389.0731561127544
,2018-05-21 18:00,385.2762048360985
,2018-05-21 19:00,378.3361613123871
,2018-05-21 20:00,372.40056453326935
,2018-05-21 21:00,367.22151976723796
,2018-05-21 22:00,363.9268748227181
,2018-05-21 23:00,363.3728311105193
,2018-05-22 00:00,363.8842335967735
,2018-05-22 01:00,365.7639956139576
,2018-05-22 02:00,365.2506126943306
,2018-05-22 03:00,366.23507187161965
,2018-05-22 04:00,366.9210858083097
,2018-05-22 05:00,367.09273977410953
,2018-05-22 06:00,366.1493878168646
,2018-05-22 07:00,367.7799579831692
,2018-05-22 08:00,369.8905670516126
,2018-05-22 09:00,373.18212023413685
,2018-05-22 10:00,379.8751166188437
,2018-05-22 11:00,385.2762048360985
,2018-05-22 12:00,387.77458619513624
,2018-05-22 13:00,382.5685121090413
,2018-05-22 14:00,380.84485998327295
,2018-05-22 15:00,381.59547785882364
,2018-05-22 16:00,382.0375357669257
,2018-05-22 17:00,382.347204747964
,2018-05-22 18:00,380.27160569687703
,2018-05-22 19:00,376.7143550732008
,2018-05-22 20:00,372.87803587367864
,2018-05-22 21:00,371.57692154779573
,2018-05-22 22:00,371.0141640750075
,2018-05-22 23:00,369.28661138711743
,2018-05-23 00:00,368.29600449928427
,2018-05-23 01:00,367.9089187386201
,2018-05-23 02:00,367.9089187386201
,2018-05-23 03:00,367.5650987338926
,2018-05-23 04:00,364.82320658784244
,2018-05-23 05:00,363.0747620382419
,2018-05-23 06:00,374.0954893123035
,2018-05-23 07:00,388.89384940133874
,2018-05-23 08:00,398.9852075203941
,2018-05-23 09:00,403.2972821510287
,2018-05-23 10:00,402.60685255166385
,2018-05-23 11:00,402.1470589055898
,2018-05-23 12:00,405.6513868248903
,2018-05-23 13:00,402.790880363607
,2018-05-23 14:00,410.53051016474285
,2018-05-23 15:00,407.2265052758294
,2018-05-23 16:00,399.89976021234395
,2018-05-23 17:00,397.25188003857176
,2018-05-23 18:00,398.0722243810132
,2018-05-23 19:00,391.58996629424104
,2018-05-23 20:00,382.78991552782844
,2018-05-23 21:00,380.58020060480897
,2018-05-23 22:00,379.21499058552894
,2018-05-23 23:00,377.5026892095526
,2018-05-24 00:00,376.3643809534402
,2018-05-24 01:00,375.44685905471965
,2018-05-24 02:00,375.27228336052093
,2018-05-24 03:00,374.0954893123035
,2018-05-24 04:00,373.57335908194403
,2018-05-24 05:00,374.0954893123035
,2018-05-24 06:00,377.5465217978111
,2018-05-24 07:00,381.1538036920916
,2018-05-24 08:00,384.83133887624825
,2018-05-24 09:00,395.751209233877
,2018-05-24 10:00,405.92901630353555
,2018-05-24 11:00,401.68765919894565
,2018-05-24 12:00,397.20634256097014
,2018-05-24 13:00,390.2401615586429
,2018-05-24 14:00,398.5285198686141
,2018-05-24 15:00,413.2913524879104
