@T,table,
Created,2018-12-14 11:12,
Author,HortonMachine library,
@H,timestamp,value_2
ID,,2
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-08-07 07:00,0.0082877736
,2018-08-07 08:00,0.008156073
,2018-08-07 09:00,0.0085098185
,2018-08-07 10:00,0.0083303785
,2018-08-07 11:00,0.0084419548
,2018-08-07 12:00,0.0087200038
,2018-08-07 13:00,0.008162883
,2018-08-07 14:00,0.0082849866
,2018-08-07 15:00,0.0078560031
,2018-08-07 16:00,0.0082179681
,2018-08-07 17:00,0.0076901554
,2018-08-07 18:00,0.0128222966
,2018-08-07 19:00,0.0321325203
,2018-08-07 20:00,0.0193505151
,2018-08-07 21:00,0.0130943884
,2018-08-07 22:00,0.0106992414
,2018-08-07 23:00,0.0094836953
,2018-08-08 00:00,0.0091214715
,2018-08-08 01:00,0.0091485319
,2018-08-08 02:00,0.0091474507
,2018-08-08 03:00,0.0092391645
,2018-08-08 04:00,0.0088092634
,2018-08-08 05:00,0.0090105885
,2018-08-08 06:00,0.0084352934
,2018-08-08 07:00,0.0083801276
,2018-08-08 08:00,0.0085558341
,2018-08-08 09:00,0.0084828228
,2018-08-08 10:00,0.0089174734
,2018-08-08 11:00,0.0087552263
,2018-08-08 12:00,0.0087554039
,2018-08-08 13:00,0.0084475896
,2018-08-08 14:00,0.0081481895
,2018-08-08 15:00,0.0081293764
,2018-08-08 16:00,0.0081330814
,2018-08-08 17:00,0.008145087
,2018-08-08 18:00,0.0078440329
,2018-08-08 19:00,0.0076795081
,2018-08-08 20:00,0.0074818085
,2018-08-08 21:00,0.0075726314
,2018-08-08 22:00,0.0076192657
,2018-08-08 23:00,0.0077096157
,2018-08-09 00:00,0.007642682
,2018-08-09 01:00,0.0076795758
,2018-08-09 02:00,0.008047447
,2018-08-09 03:00,0.0076130584
,2018-08-09 04:00,0.0077271277
,2018-08-09 05:00,0.0076794732
,2018-08-09 06:00,0.0080665869
,2018-08-09 07:00,0.0077636891
,2018-08-09 08:00,0.0077725957
,2018-08-09 09:00,0.0077046218
,2018-08-09 10:00,0.0079672986
,2018-08-09 11:00,0.0077109751
,2018-08-09 12:00,0.0074118754
,2018-08-09 13:00,0.0076661492
,2018-08-09 14:00,0.0076479665
,2018-08-09 15:00,0.0078119537
,2018-08-09 16:00,0.0074744157
,2018-08-09 17:00,0.0076503919
,2018-08-09 18:00,0.0073318207
,2018-08-09 19:00,0.0072489311
,2018-08-09 20:00,0.0075858218
,2018-08-09 21:00,0.0070934999
,2018-08-09 22:00,0.0071484862
,2018-08-09 23:00,0.0070921266
,2018-08-10 00:00,0.0072679704
,2018-08-10 01:00,0.0072507826
,2018-08-10 02:00,0.0072971689
,2018-08-10 03:00,0.0072560345
,2018-08-10 04:00,0.0074389368
,2018-08-10 05:00,0.0070327643
,2018-08-10 06:00,0.0075360206
,2018-08-10 07:00,0.0073514885
,2018-08-10 08:00,0.0074180306
,2018-08-10 09:00,0.0075086998
,2018-08-10 10:00,0.007414251
,2018-08-10 11:00,0.0078440501
,2018-08-10 12:00,0.007779964
,2018-08-10 13:00,0.0076327027
,2018-08-10 14:00,0.0075875295
,2018-08-10 15:00,0.0076311158
,2018-08-10 16:00,0.0074548773
,2018-08-10 17:00,0.0075699426
,2018-08-10 18:00,0.0074562075
,2018-08-10 19:00,0.0073080924
,2018-08-10 20:00,0.0072184218
,2018-08-10 21:00,0.0073340521
,2018-08-10 22:00,0.0073984497
,2018-08-10 23:00,0.0071959064
,2018-08-11 00:00,0.0073580267
,2018-08-11 01:00,0.0074842932
,2018-08-11 02:00,0.0076410278
,2018-08-11 03:00,0.0076359902
,2018-08-11 04:00,0.0077121135
,2018-08-11 05:00,0.0075381312
,2018-08-11 06:00,0.0074974346
,2018-08-11 07:00,0.0078007605
,2018-08-11 08:00,0.0077716576
,2018-08-11 09:00,0.0076157886
,2018-08-11 10:00,0.0080720286
,2018-08-11 11:00,0.0077072313
,2018-08-11 12:00,0.0078784597
,2018-08-11 13:00,0.0081070707
,2018-08-11 14:00,0.007864352
,2018-08-11 15:00,0.0077457177
,2018-08-11 16:00,0.0077250106
,2018-08-11 17:00,0.0076106157
,2018-08-11 18:00,0.0074594942
,2018-08-11 19:00,0.0072597412
,2018-08-11 20:00,0.007200195
,2018-08-11 21:00,0.0069545167
,2018-08-11 22:00,0.0070339434
,2018-08-11 23:00,0.0068506528
,2018-08-12 00:00,0.0070981543
,2018-08-12 01:00,0.0068932112
,2018-08-12 02:00,0.0069188515
,2018-08-12 03:00,0.0066503968
,2018-08-12 04:00,0.0071591438
,2018-08-12 05:00,0.0068470263
,2018-08-12 06:00,0.0069180568
,2018-08-12 07:00,0.0070012041
,2018-08-12 08:00,0.0070253186
,2018-08-12 09:00,0.0071691458
,2018-08-12 10:00,0.0074238588
,2018-08-12 11:00,0.0074216127
,2018-08-12 12:00,0.0075209627
,2018-08-12 13:00,0.0073927791
,2018-08-12 14:00,0.0077379064
,2018-08-12 15:00,0.0076535244
,2018-08-12 16:00,0.0075550525
,2018-08-12 17:00,0.0075058019
,2018-08-12 18:00,0.0072067431
,2018-08-12 19:00,0.0070845197
,2018-08-12 20:00,0.0068735938
,2018-08-12 21:00,0.0067469394
,2018-08-12 22:00,0.0069300701
,2018-08-12 23:00,0.0065837599
,2018-08-13 00:00,0.0067327521
,2018-08-13 01:00,0.0067502716
,2018-08-13 02:00,0.0068371315
,2018-08-13 03:00,0.0068957138
,2018-08-13 04:00,0.0068500673
