Datetime,Day,Month,RH,Temperature,Pressure,Rainfall,Solar,Wind,Gusts,Direction
6/22/2018 23:10,22,6,0.888,13.9,90.67,0,0,2.9,4.1,2
6/22/2018 23:20,22,6,0.875,13.7,90.67,0,0,2.6,4.5,358
6/22/2018 23:30,22,6,0.867,13.6,90.68,0,0,2.8,4.1,354
6/22/2018 23:40,22,6,0.873,13.5,90.68,0,0,2.6,3.2,347
6/22/2018 23:50,22,6,0.872,13.4,90.67,0,0,2.9,4,11
6/23/2018 0:00,23,6,0.865,13.3,90.68,0,0,2.9,4.7,9
6/23/2018 0:10,23,6,0.857,13.2,90.68,0,0,3.3,5,32
6/23/2018 0:20,23,6,0.857,13.2,90.68,0,0,3,5,4
6/23/2018 0:30,23,6,0.856,13.1,90.7,0,0,2.8,4.4,17
6/23/2018 0:40,23,6,0.842,13,90.7,0,0,3.1,4.3,358
6/23/2018 0:50,23,6,0.833,12.8,90.7,0,0,2.9,3.8,15
6/23/2018 1:00,23,6,0.828,12.5,90.7,0,0,2.6,4.5,351
6/23/2018 1:10,23,6,0.827,12.4,90.71,0,0,2.5,3.4,0
6/23/2018 1:20,23,6,0.831,12.2,90.71,0,0,2.9,4.1,350
6/23/2018 1:30,23,6,0.829,12.1,90.74,0,0,2.6,4,8
6/23/2018 1:40,23,6,0.822,12.1,90.74,0,0,2.4,3.8,353
6/23/2018 1:50,23,6,0.808,12.1,90.72,0,0,2.9,4.7,335
6/23/2018 2:00,23,6,0.801,12.1,90.72,0,0,3.1,5.5,350
6/23/2018 2:10,23,6,0.806,12,90.74,0,0,3.3,4.1,355
6/23/2018 2:20,23,6,0.817,11.8,90.72,0,0,3.1,4.9,343
6/23/2018 2:30,23,6,0.783,11.9,90.72,0.2,0,3.9,5.5,4
6/23/2018 2:40,23,6,0.779,11.7,90.74,0,0,3.7,5.2,341
6/23/2018 2:50,23,6,0.764,11.7,90.74,0,0,4,5.2,3
6/23/2018 3:00,23,6,0.755,11.6,90.74,0,0,2.9,5.2,11
6/23/2018 3:10,23,6,0.73,11.5,90.72,0,0,2.8,5,48
6/23/2018 3:20,23,6,0.737,11.5,90.74,0,0,2.6,3.8,8
6/23/2018 3:30,23,6,0.737,11.5,90.74,0,0,3,4.2,20
6/23/2018 3:40,23,6,0.747,11.3,90.72,0,0,2,2.9,13
6/23/2018 3:50,23,6,0.767,11.2,90.72,0,0,2.2,3.4,343
6/23/2018 4:00,23,6,0.772,11.1,90.72,0,0,2.3,3.2,338
6/23/2018 4:10,23,6,0.755,11.3,90.72,0,0,2.5,3.7,358
6/23/2018 4:20,23,6,0.78,11.1,90.72,0,0,2.1,2.9,348
6/23/2018 4:30,23,6,0.778,11,90.74,0,0,2.1,3.9,343
6/23/2018 4:40,23,6,0.76,11.2,90.72,0,0,1.8,2.5,6
6/23/2018 4:50,23,6,0.713,11.7,90.74,0,0,2.3,4.2,0
6/23/2018 5:00,23,6,0.699,12,90.75,0,0,1.8,3,45
6/23/2018 5:10,23,6,0.685,12,90.75,0,0,1,2,59
6/23/2018 5:20,23,6,0.678,12,90.75,0,0,1.1,2,40
6/23/2018 5:30,23,6,0.687,11.8,90.77,0,0,1.1,1.6,64
6/23/2018 5:40,23,6,0.689,11.9,90.77,0,0,2,3,12
6/23/2018 5:50,23,6,0.713,11.7,90.77,0,1.8,1.6,2.8,348
6/23/2018 6:00,23,6,0.681,11.6,90.77,0,5.5,1.5,2.3,32
6/23/2018 6:10,23,6,0.654,11.9,90.78,0,9.2,2.2,4.2,17
6/23/2018 6:20,23,6,0.703,11.6,90.78,0,11,1.4,1.9,0
6/23/2018 6:30,23,6,0.708,11.5,90.78,0,12.8,0.7,1,14
6/23/2018 6:40,23,6,0.701,11.5,90.8,0,14.6,0.9,2.2,36
6/23/2018 6:50,23,6,0.69,11.4,90.8,0,16.5,0.9,1.3,3
6/23/2018 7:00,23,6,0.676,11.4,90.81,0,18.3,1,1.4,4
6/23/2018 7:10,23,6,0.652,11.6,90.81,0,20.1,1.1,2.7,357
6/23/2018 7:20,23,6,0.633,11.7,90.81,0,22,1.9,3.7,351
6/23/2018 7:30,23,6,0.632,11.9,90.81,0,22,1.7,2.8,352
6/23/2018 7:40,23,6,0.624,12.1,90.81,0,188.6,2.3,3.8,356
6/23/2018 7:50,23,6,0.584,13.1,90.81,0,314.9,2.3,3.7,5
6/23/2018 8:00,23,6,0.592,13.4,90.83,0,346.1,2.1,4,5
6/23/2018 8:10,23,6,0.596,13.8,90.84,0,375.4,1.3,2.7,0
6/23/2018 8:20,23,6,0.588,14,90.84,0,408.3,1.8,2.8,3
6/23/2018 8:30,23,6,0.595,14,90.84,0,439.5,1.6,2.6,13
6/23/2018 8:40,23,6,0.593,14.2,90.84,0,463.3,1.8,3.5,2
6/23/2018 8:50,23,6,0.606,14.2,90.84,0,492.6,1.9,2.7,359
6/23/2018 9:00,23,6,0.608,14.6,90.86,0,523.7,1.6,3.2,2
6/23/2018 9:10,23,6,0.594,14.8,90.86,0,551.1,1.9,2.4,17
6/23/2018 9:20,23,6,0.598,14.7,90.86,0,582.3,2.3,3.2,20
6/23/2018 9:30,23,6,0.608,14.9,90.86,0,607.9,1.7,3,20
6/23/2018 9:40,23,6,0.608,14.9,90.87,0,635.4,2.3,4,353
6/23/2018 9:50,23,6,0.614,15.2,90.89,0,657.3,1.9,3.8,4
6/23/2018 10:00,23,6,0.62,15.2,90.89,0,681.2,2.2,4.7,1
6/23/2018 10:10,23,6,0.639,15.3,90.89,0,703.1,2,2.9,339
6/23/2018 10:20,23,6,0.632,15.6,90.87,0,725.1,2.4,3.9,1
6/23/2018 10:30,23,6,0.645,15.3,90.89,0,745.2,2.9,4.1,3
6/23/2018 10:40,23,6,0.638,15.6,90.89,0,769,2.6,3.3,353
6/23/2018 10:50,23,6,0.637,15.9,90.89,0,789.2,2.3,3.5,327
6/23/2018 11:00,23,6,0.624,15.8,90.89,0,807.5,2.9,4.1,354
6/23/2018 11:10,23,6,0.624,15.8,90.89,0,831.3,2.4,3.6,2
6/23/2018 11:20,23,6,0.633,16,90.9,0,814.8,2.1,4,8
6/23/2018 11:30,23,6,0.63,16.2,90.9,0,853.3,2.2,3.4,331
6/23/2018 11:40,23,6,0.63,16.2,90.9,0,888.1,3,4.6,26
6/23/2018 11:50,23,6,0.641,16.6,90.92,0,897.2,1.7,3.2,5
6/23/2018 12:00,23,6,0.635,17,90.93,0,911.9,1.3,2.9,2
6/23/2018 12:10,23,6,0.615,17,90.94,0,921,1.7,4,337
6/23/2018 12:20,23,6,0.62,16.6,90.93,0,928.3,3,4,13
6/23/2018 12:30,23,6,0.643,16.3,90.92,0,955.8,2.7,3.4,357
6/23/2018 12:40,23,6,0.644,16.4,90.93,0,944.8,2.7,5.1,2
6/23/2018 12:50,23,6,0.632,16.3,90.92,0,954,2.8,5.5,357
6/23/2018 13:00,23,6,0.626,16.3,90.92,0,948.5,3,4.7,352
6/23/2018 13:10,23,6,0.625,16.2,90.92,0,946.7,2.5,5.2,350
6/23/2018 13:20,23,6,0.59,17.1,90.93,0,944.8,2.3,4,1
6/23/2018 13:30,23,6,0.584,16.7,90.92,0,944.8,2.9,3.7,354
6/23/2018 13:40,23,6,0.567,16.6,90.9,0,941.2,2.2,3.5,4
6/23/2018 13:50,23,6,0.556,16.6,90.9,0,935.7,2.3,3.6,347
6/23/2018 14:00,23,6,0.553,16.7,90.9,0,932,2.7,4.4,358
6/23/2018 14:10,23,6,0.557,17.3,90.9,0,926.5,1.5,2.7,323
6/23/2018 14:20,23,6,0.534,17.1,90.89,0,919.2,2,2.9,346
6/23/2018 14:30,23,6,0.527,17,90.89,0,908.2,1.8,3,341
6/23/2018 14:40,23,6,0.534,17.4,90.87,0,899,1.6,2.8,359
6/23/2018 14:50,23,6,0.517,17.6,90.86,0,886.2,1.6,2.7,3
6/23/2018 15:00,23,6,0.524,18,90.87,0,873.4,1,1.7,355
6/23/2018 15:10,23,6,0.518,18.6,90.87,0,858.8,1,1.8,23
6/23/2018 15:20,23,6,0.506,18.4,90.87,0,844.1,1.5,2.6,327
6/23/2018 15:30,23,6,0.527,17.9,90.86,0,825.8,1.3,1.9,326
6/23/2018 15:40,23,6,0.503,18.2,90.86,0,807.5,1.5,2.5,26
6/23/2018 15:50,23,6,0.516,19.1,90.86,0,789.2,0.7,1.6,349
6/23/2018 16:00,23,6,0.496,19.3,90.86,0,769,0.9,1.4,349
6/23/2018 16:10,23,6,0.492,19.3,90.84,0,748.9,0.9,1.9,333
6/23/2018 16:20,23,6,0.506,18.7,90.84,0,726.9,1.4,2.9,349
6/23/2018 16:30,23,6,0.512,18.5,90.84,0,703.1,1.1,1.7,330
6/23/2018 16:40,23,6,0.513,18.9,90.84,0,683,1.1,2,27
6/23/2018 16:50,23,6,0.515,18.4,90.83,0,659.2,1.7,3.5,327
6/23/2018 17:00,23,6,0.52,17.8,90.83,0,629.9,2.1,3,13
6/23/2018 17:10,23,6,0.537,17.9,90.83,0,600.6,1.5,2.3,32
6/23/2018 17:20,23,6,0.536,18.5,90.81,0,576.8,1.4,2.5,354
6/23/2018 17:30,23,6,0.528,18.3,90.81,0,545.7,1.6,2.5,359
6/23/2018 17:40,23,6,0.542,18.3,90.81,0,518.2,1.3,2.5,342
6/23/2018 17:50,23,6,0.544,17.7,90.81,0,488.9,2.6,3,34
6/23/2018 18:00,23,6,0.55,17.5,90.8,0,459.6,2.1,2.8,71
6/23/2018 18:10,23,6,0.549,17.4,90.8,0,432.1,2.5,3.5,20
6/23/2018 18:20,23,6,0.549,17.1,90.8,0,402.8,2.5,3.2,342
6/23/2018 18:30,23,6,0.559,17.1,90.78,0,373.5,1.7,2.4,352
6/23/2018 18:40,23,6,0.554,17.1,90.78,0,346.1,2.1,2.6,10
6/23/2018 18:50,23,6,0.556,16.9,90.78,0,318.6,2.1,3.1,359
6/23/2018 19:00,23,6,0.56,16.8,90.78,0,287.5,2.4,4,4
6/23/2018 19:10,23,6,0.546,16.6,90.78,0,260,2.2,3,4
6/23/2018 19:20,23,6,0.542,16.4,90.78,0,230.7,2.3,3.1,1
6/23/2018 19:30,23,6,0.556,16.3,90.78,0,201.4,1.8,3,344
6/23/2018 19:40,23,6,0.569,16.1,90.78,0,175.8,1.6,2.4,13
6/23/2018 19:50,23,6,0.582,15.6,90.78,0,120.8,1.5,2.6,335
6/23/2018 20:00,23,6,0.612,14.8,90.78,0,29.3,1.7,2.6,348
6/23/2018 20:10,23,6,0.643,14.2,90.78,0,12.8,1.4,1.9,18
6/23/2018 20:20,23,6,0.66,13.8,90.78,0,11,1.1,1.8,0
6/23/2018 20:30,23,6,0.673,13.5,90.78,0,9.2,1.6,2.3,9
6/23/2018 20:40,23,6,0.664,13.7,90.77,0,5.5,2,2.8,20
6/23/2018 20:50,23,6,0.675,13.3,90.78,0,3.7,1.7,2.6,15
6/23/2018 21:00,23,6,0.693,12.9,90.78,0,0,1.2,1.7,12
6/23/2018 21:10,23,6,0.702,12.4,90.81,0,0,1.6,2.5,14
6/23/2018 21:20,23,6,0.704,12.2,90.81,0,0,1.8,2.5,353
6/23/2018 21:30,23,6,0.697,12.2,90.81,0,0,2.4,3.6,11
6/23/2018 21:40,23,6,0.688,12.1,90.83,0,0,2.2,3.1,3
6/23/2018 21:50,23,6,0.682,11.9,90.83,0,0,2,2.7,10
6/23/2018 22:00,23,6,0.656,12,90.84,0,0,2.5,3.1,6
6/23/2018 22:10,23,6,0.656,12,90.84,0,0,2,2.9,358
6/23/2018 22:20,23,6,0.651,11.8,90.84,0,0,2.2,2.8,4
6/23/2018 22:30,23,6,0.606,12,90.86,0,0,2.2,2.7,13
6/23/2018 22:40,23,6,0.602,12.1,90.86,0,0,2,2.4,2
6/23/2018 22:50,23,6,0.619,11.7,90.87,0,0,2,2.5,18
6/23/2018 23:00,23,6,0.611,11.7,90.89,0,0,1.5,1.9,13
6/23/2018 23:10,23,6,0.549,12.2,90.89,0,0,1.9,2.6,25
6/23/2018 23:20,23,6,0.504,13.1,90.87,0,0,1.9,2.3,20
6/23/2018 23:30,23,6,0.488,13.2,90.87,0,0,2,2.7,18
6/23/2018 23:40,23,6,0.491,12.9,90.87,0,0,1.6,2.1,15
6/23/2018 23:50,23,6,0.474,12.8,90.87,0,0,1.5,1.9,11
6/24/2018 0:00,24,6,0.481,12.8,90.87,0,0,1.5,1.9,19
6/24/2018 0:10,24,6,0.449,12.5,90.87,0,0,1.3,1.9,12
6/24/2018 0:20,24,6,0.41,12.9,90.87,0,0,1.1,1.6,21
6/24/2018 0:30,24,6,0.393,13.3,90.87,0,0,1,1.7,43
6/24/2018 0:40,24,6,0.429,12.7,90.87,0,0,0.9,1.3,26
6/24/2018 0:50,24,6,0.428,12.5,90.87,0,0,0.9,1.5,27
6/24/2018 1:00,24,6,0.421,12.5,90.87,0,0,1,1.5,26
6/24/2018 1:10,24,6,0.42,12.8,90.87,0,0,0.9,1.3,32
6/24/2018 1:20,24,6,0.425,12.6,90.87,0,0,1.3,1.9,12
6/24/2018 1:30,24,6,0.418,13.1,90.87,0,0,1.2,1.9,29
6/24/2018 1:40,24,6,0.415,13.2,90.87,0,0,1.2,1.7,24
6/24/2018 1:50,24,6,0.422,13.2,90.87,0,0,1.1,1.7,18
6/24/2018 2:00,24,6,0.428,13,90.87,0,0,1.3,2,7
6/24/2018 2:10,24,6,0.442,12.5,90.86,0,0,1.4,1.7,11
6/24/2018 2:20,24,6,0.42,12.8,90.86,0,0,1.9,2.4,3
6/24/2018 2:30,24,6,0.402,13.2,90.84,0,0,1.9,2.3,23
6/24/2018 2:40,24,6,0.397,13.4,90.83,0,0,1.9,2.5,11
6/24/2018 2:50,24,6,0.394,13.5,90.83,0,0,2.1,2.4,12
6/24/2018 3:00,24,6,0.386,13.6,90.81,0,0,1.9,2.3,12
6/24/2018 3:10,24,6,0.397,13.4,90.8,0,0,1.5,2,5
6/24/2018 3:20,24,6,0.401,13,90.78,0,0,1.3,1.8,18
6/24/2018 3:30,24,6,0.406,12.8,90.77,0,0,1,1.3,18
6/24/2018 3:40,24,6,0.409,12.7,90.77,0,0,1,1.4,63
6/24/2018 3:50,24,6,0.406,12.8,90.75,0,0,1.5,1.8,81
6/24/2018 4:00,24,6,0.42,12.8,90.75,0,0,1.2,1.6,66
6/24/2018 4:10,24,6,0.43,12.9,90.75,0,0,1.4,2,78
6/24/2018 4:20,24,6,0.434,13,90.75,0,0,1.3,1.6,63
6/24/2018 4:30,24,6,0.429,13.2,90.75,0,0,1.5,1.7,70
6/24/2018 4:40,24,6,0.429,13.2,90.75,0,0,1.4,1.7,80
6/24/2018 4:50,24,6,0.443,12.7,90.77,0,0,1.5,1.9,99
6/24/2018 5:00,24,6,0.448,12.3,90.77,0,0,1,1.5,87
6/24/2018 5:10,24,6,0.461,12.1,90.77,0,0,0.8,1.4,84
6/24/2018 5:20,24,6,0.461,12.1,90.75,0,0,1.2,1.5,81
6/24/2018 5:30,24,6,0.461,12.1,90.75,0,0,1.3,1.5,78
6/24/2018 5:40,24,6,0.484,11.8,90.74,0,0,1,1.3,59
6/24/2018 5:50,24,6,0.483,11.4,90.75,0,3.7,1.3,1.8,81
6/24/2018 6:00,24,6,0.464,12,90.75,0,7.3,1.1,1.2,94
6/24/2018 6:10,24,6,0.483,12.3,90.75,0,11,1.1,1.4,59
6/24/2018 6:20,24,6,0.488,11.9,90.75,0,14.6,1.3,1.7,63
6/24/2018 6:30,24,6,0.513,11.8,90.77,0,16.5,1.5,1.9,82
6/24/2018 6:40,24,6,0.517,11.9,90.77,0,20.1,1.2,1.5,88
6/24/2018 6:50,24,6,0.51,12.1,90.78,0,23.8,1.1,1.3,88
6/24/2018 7:00,24,6,0.504,12.3,90.78,0,25.6,1,1.4,85
6/24/2018 7:10,24,6,0.521,12,90.78,0,25.6,1,1.2,78
6/24/2018 7:20,24,6,0.572,11.4,90.78,0,29.3,1,1.2,73
6/24/2018 7:30,24,6,0.583,10.9,90.78,0,33,1,1.2,79
6/24/2018 7:40,24,6,0.613,11.3,90.78,0,188.6,0.9,1,82
6/24/2018 7:50,24,6,0.57,12.4,90.78,0,304,0.8,1.3,80
6/24/2018 8:00,24,6,0.542,13.9,90.78,0,331.4,0.8,1.1,79
6/24/2018 8:10,24,6,0.554,14.1,90.78,0,338.7,0.8,1.1,75
6/24/2018 8:20,24,6,0.577,14.3,90.78,0,358.9,0.5,0.8,74
6/24/2018 8:30,24,6,0.6,14.5,90.8,0,351.6,0.4,0.6,38
6/24/2018 8:40,24,6,0.585,15.8,90.8,0,408.3,0.3,0.8,9
6/24/2018 8:50,24,6,0.557,17.3,90.81,0,487.1,0,0,0
6/24/2018 9:00,24,6,0.536,18.2,90.81,0,496.2,0.2,0.4,220
6/24/2018 9:10,24,6,0.522,18.9,90.83,0,510.9,0,0,0
6/24/2018 9:20,24,6,0.512,18.8,90.83,0,536.5,0,0,0
6/24/2018 9:30,24,6,0.523,18.6,90.83,0,591.4,0,0,0
6/24/2018 9:40,24,6,0.534,18.7,90.83,0,629.9,0.1,0.5,220
6/24/2018 9:50,24,6,0.522,18.5,90.83,0,661,0.3,0.6,241
6/24/2018 10:00,24,6,0.514,18.3,90.83,0,679.3,0,0.3,84
6/24/2018 10:10,24,6,0.526,18.8,90.84,0,703.1,0.2,0.8,161
6/24/2018 10:20,24,6,0.517,20.3,90.84,0,732.4,0.1,0.6,164
6/24/2018 10:30,24,6,0.487,20.3,90.84,0,761.7,0.4,0.8,270
6/24/2018 10:40,24,6,0.498,20.1,90.84,0,787.4,0.4,0.8,205
6/24/2018 10:50,24,6,0.497,19.7,90.83,0,785.5,0.7,1.3,257
6/24/2018 11:00,24,6,0.496,19,90.83,0,814.8,0.7,0.9,229
6/24/2018 11:10,24,6,0.517,19.2,90.83,0,789.2,0.7,1.1,230
6/24/2018 11:20,24,6,0.518,19.6,90.83,0,851.4,0.9,1.4,248
6/24/2018 11:30,24,6,0.506,20.5,90.84,0,822.1,0.7,0.9,207
6/24/2018 11:40,24,6,0.484,21.1,90.83,0,844.1,0.6,1.3,175
6/24/2018 11:50,24,6,0.487,21.4,90.83,0,928.3,0.7,1.2,215
6/24/2018 12:00,24,6,0.5,21.6,90.81,0,838.6,0.7,1,233
6/24/2018 12:10,24,6,0.484,22,90.8,0,701.3,0.5,0.8,182
6/24/2018 12:20,24,6,0.48,21.9,90.8,0,897.2,0.9,1.2,193
6/24/2018 12:30,24,6,0.497,22.1,90.81,0,845.9,0.7,1,201
6/24/2018 12:40,24,6,0.499,21.9,90.8,0,910,0.7,1.1,187
6/24/2018 12:50,24,6,0.503,21.5,90.8,0,313.1,0.7,1.4,178
6/24/2018 13:00,24,6,0.525,20.7,90.8,0,921,0.7,1.2,166
6/24/2018 13:10,24,6,0.51,21.4,90.8,0,889.9,0.7,1,187
6/24/2018 13:20,24,6,0.498,21.8,90.8,0,833.1,0.7,1,199
6/24/2018 13:30,24,6,0.515,21.5,90.8,0,395.5,0.5,1,233
6/24/2018 13:40,24,6,0.548,20.5,90.81,0,313.1,0.2,0.5,172
6/24/2018 13:50,24,6,0.54,21.1,90.8,0,791,0.6,0.9,194
6/24/2018 14:00,24,6,0.516,21.6,90.8,0,346.1,0.7,1,196
6/24/2018 14:10,24,6,0.537,21.3,90.78,0,650,0.4,1.2,195
6/24/2018 14:20,24,6,0.512,21.6,90.78,0,540.2,0.6,0.8,203
6/24/2018 14:30,24,6,0.526,21.9,90.78,0,639,0.5,1,177
6/24/2018 14:40,24,6,0.511,22,90.77,0,604.2,0.5,0.6,184
6/24/2018 14:50,24,6,0.499,23,90.77,0,976,0.6,0.8,188
6/24/2018 15:00,24,6,0.48,24.2,90.77,0,758.1,0.6,0.9,165
6/24/2018 15:10,24,6,0.485,24.4,90.77,0,847.8,0.4,0.7,210
6/24/2018 15:20,24,6,0.471,23.7,90.75,0,492.6,0.6,1.3,243
6/24/2018 15:30,24,6,0.505,22.2,90.74,0,587.8,0.4,0.7,244
6/24/2018 15:40,24,6,0.51,20.9,90.72,0,287.5,0.9,1.2,24
6/24/2018 15:50,24,6,0.542,19.4,90.72,0,283.8,0.6,1.3,49
6/24/2018 16:00,24,6,0.575,18.7,90.71,0,364.4,1,1.6,65
6/24/2018 16:10,24,6,0.598,18.6,90.7,0,258.2,0.7,1,349
6/24/2018 16:20,24,6,0.588,18.6,90.7,0,261.8,0.9,1.4,10
6/24/2018 16:30,24,6,0.604,18.3,90.68,0,174,1.1,2.1,3
6/24/2018 16:40,24,6,0.615,17.9,90.68,0,181.3,1,1.5,6
6/24/2018 16:50,24,6,0.614,17.8,90.68,0,223.4,0.7,1,345
6/24/2018 17:00,24,6,0.611,18,90.68,0,216.1,1,1.5,13
6/24/2018 17:10,24,6,0.602,18.1,90.68,0,164.8,0.6,1.1,22
6/24/2018 17:20,24,6,0.629,17.9,90.67,0,135.5,0.9,1.2,348
6/24/2018 17:30,24,6,0.646,17.5,90.68,0,133.7,0.7,1.3,349
6/24/2018 17:40,24,6,0.64,18,90.67,0,338.7,0.6,1.5,111
6/24/2018 17:50,24,6,0.616,18.5,90.67,0,336.9,0.7,1.4,184
6/24/2018 18:00,24,6,0.583,19,90.65,0,382.7,0.8,1.8,319
6/24/2018 18:10,24,6,0.588,19.1,90.65,0,461.4,0.5,1.2,176
6/24/2018 18:20,24,6,0.573,20.6,90.64,0,399.2,0.2,1.3,259
6/24/2018 18:30,24,6,0.565,20.6,90.64,0,333.3,0.5,0.9,248
6/24/2018 18:40,24,6,0.557,20.1,90.64,0,254.5,0.5,0.8,234
6/24/2018 18:50,24,6,0.597,19.6,90.64,0,210.6,0,0.4,250
6/24/2018 19:00,24,6,0.596,20.2,90.64,0,265.5,0,0,0
6/24/2018 19:10,24,6,0.588,20.2,90.64,0,271,0.3,1.3,328
6/24/2018 19:20,24,6,0.61,18.9,90.65,0,236.2,1.3,1.8,358
6/24/2018 19:30,24,6,0.62,18.5,90.65,0,247.2,0.8,2,55
6/24/2018 19:40,24,6,0.623,18.3,90.65,0,192.3,0.7,1.4,13
6/24/2018 19:50,24,6,0.639,17.9,90.65,0,166.6,0.7,1.3,344
6/24/2018 20:00,24,6,0.654,17.3,90.65,0,76.9,0.7,1.1,351
6/24/2018 20:10,24,6,0.675,16.8,90.64,0,51.3,0.2,0.6,359
6/24/2018 20:20,24,6,0.668,16.6,90.64,0,40.3,0,0,359
6/24/2018 20:30,24,6,0.661,16.5,90.62,0,25.6,0.2,0.6,359
6/24/2018 20:40,24,6,0.675,16.3,90.64,0,18.3,0.5,0.8,359
6/24/2018 20:50,24,6,0.689,15.6,90.64,0,7.3,0.6,0.8,10
6/24/2018 21:00,24,6,0.679,14.9,90.62,0,1.8,1.1,1.6,69
6/24/2018 21:10,24,6,0.666,14.8,90.62,0,0,1.1,1.5,86
6/24/2018 21:20,24,6,0.651,15,90.62,0,0,1.4,1.8,83
6/24/2018 21:30,24,6,0.632,14.9,90.64,0,0,1.1,1.2,70
6/24/2018 21:40,24,6,0.599,15,90.64,0,0,1,1.2,70
6/24/2018 21:50,24,6,0.571,15.9,90.67,0,0,0.8,1.2,96
6/24/2018 22:00,24,6,0.578,15.7,90.68,0,0,0.8,1.2,95
6/24/2018 22:10,24,6,0.595,15.4,90.68,0,0,0.7,0.9,86
6/24/2018 22:20,24,6,0.599,15.3,90.68,0,0,1.1,1.4,84
6/24/2018 22:30,24,6,0.616,15,90.67,0,0,1.1,1.4,83
6/24/2018 22:40,24,6,0.64,14.7,90.68,0,0,1.2,1.5,45
6/24/2018 22:50,24,6,0.656,14.6,90.68,0,0,0.9,1.2,69
6/24/2018 23:00,24,6,0.64,14.7,90.68,0,0,0.9,1.5,115
6/24/2018 23:10,24,6,0.649,14.5,90.68,0,0,1,1.2,110
6/24/2018 23:20,24,6,0.653,14.4,90.67,0,0,1,1.3,107
6/24/2018 23:30,24,6,0.651,14.3,90.67,0,0,1,1.1,106
6/24/2018 23:40,24,6,0.651,14.3,90.67,0,0,0.9,1.1,105
6/24/2018 23:50,24,6,0.657,14,90.65,0,0,1.2,1.6,105
6/25/2018 0:00,25,6,0.657,14,90.65,0,0,1.2,1.6,91
6/25/2018 0:10,25,6,0.651,14.3,90.65,0,0,1.4,1.5,79
6/25/2018 0:20,25,6,0.641,14.4,90.64,0,0,1.4,1.7,75
6/25/2018 0:30,25,6,0.645,14.3,90.64,0,0,1.6,1.9,80
6/25/2018 0:40,25,6,0.655,14.2,90.64,0,0,1.2,1.4,77
6/25/2018 0:50,25,6,0.692,13.2,90.62,0,0,1,1.1,59
6/25/2018 1:00,25,6,0.688,13.3,90.62,0,0,0.8,1.1,19
6/25/2018 1:10,25,6,0.688,13.3,90.62,0,0,0.8,1,19
6/25/2018 1:20,25,6,0.702,13,90.62,0,0,0.9,1.1,16
6/25/2018 1:30,25,6,0.697,13.1,90.61,0,0,1,1.1,14
6/25/2018 1:40,25,6,0.702,13,90.61,0,0,1,1.2,12
6/25/2018 1:50,25,6,0.706,12.9,90.59,0,0,0.9,1.2,12
6/25/2018 2:00,25,6,0.695,13,90.59,0,0,1,1.2,9
6/25/2018 2:10,25,6,0.699,12.9,90.58,0,0,0.9,1.2,8
6/25/2018 2:20,25,6,0.688,13,90.56,0,0,1.2,1.5,14
6/25/2018 2:30,25,6,0.702,13,90.56,0,0,1.1,1.2,41
6/25/2018 2:40,25,6,0.688,13,90.56,0,0,0.9,1.2,46
6/25/2018 2:50,25,6,0.662,13.3,90.55,0,0,0.9,1.1,66
6/25/2018 3:00,25,6,0.649,13.6,90.55,0,0,1,1.3,70
6/25/2018 3:10,25,6,0.649,13.6,90.55,0,0,1.7,1.9,89
6/25/2018 3:20,25,6,0.651,13.4,90.53,0,0,1.5,1.8,97
6/25/2018 3:30,25,6,0.666,13.2,90.53,0,0,1.1,1.5,80
6/25/2018 3:40,25,6,0.695,12.4,90.52,0,0,1.1,1.2,77
6/25/2018 3:50,25,6,0.688,12.4,90.52,0,0,1.1,1.3,90
6/25/2018 4:00,25,6,0.702,12.1,90.52,0,0,1,1.2,91
6/25/2018 4:10,25,6,0.725,11.6,90.5,0,0,1.1,1.3,89
6/25/2018 4:20,25,6,0.711,11.9,90.5,0,0,0.9,1.3,59
6/25/2018 4:30,25,6,0.677,12.8,90.5,0,0,0.7,0.8,30
6/25/2018 4:40,25,6,0.668,13,90.5,0,0,0.8,0.9,32
6/25/2018 4:50,25,6,0.659,13.2,90.5,0,0,0.8,0.9,30
6/25/2018 5:00,25,6,0.673,12.9,90.49,0,0,0.9,1,40
6/25/2018 5:10,25,6,0.679,12.6,90.5,0,0,0.9,1,41
6/25/2018 5:20,25,6,0.668,12.7,90.5,0,0,1,1.3,64
6/25/2018 5:30,25,6,0.661,13,90.49,0,0,1.3,1.5,72
6/25/2018 5:40,25,6,0.661,13,90.5,0,0,0.8,1,57
6/25/2018 5:50,25,6,0.666,12.9,90.49,0,1.8,0.9,1.2,59
6/25/2018 6:00,25,6,0.666,12.9,90.49,0,11,1.4,1.9,76
6/25/2018 6:10,25,6,0.659,13.2,90.48,0,23.8,1.6,1.8,88
6/25/2018 6:20,25,6,0.643,13.6,90.48,0,25.6,1.6,1.8,88
6/25/2018 6:30,25,6,0.636,13.9,90.48,0,33,1.5,1.6,83
6/25/2018 6:40,25,6,0.639,14,90.49,0,43.9,1.3,1.5,77
6/25/2018 6:50,25,6,0.66,13.8,90.5,0,47.6,1,1.6,66
6/25/2018 7:00,25,6,0.668,13.3,90.5,0,43.9,1.2,1.6,78
6/25/2018 7:10,25,6,0.662,13.6,90.5,0,53.1,1.6,1.9,82
6/25/2018 7:20,25,6,0.69,13.4,90.5,0,80.6,0.8,0.9,33
6/25/2018 7:30,25,6,0.694,13.6,90.52,0,100.7,0.7,1,33
